Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-27,29.559999465942383,29.610000610351562,29.260000228881836,29.450000762939453,29.450000762939453,193790.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-28,29.59000015258789,29.670000076293945,29.43000030517578,29.520000457763672,29.520000457763672,163417.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-29,29.65999984741211,29.700000762939453,29.329999923706055,29.510000228881836,29.510000228881836,216885.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-30,29.649999618530273,29.729999542236328,29.5,29.649999618530273,29.649999618530273,267612.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-02,29.65999984741211,29.850000381469727,29.459999084472656,29.81999969482422,29.81999969482422,346081.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-03,29.959999084472656,29.969999313354492,29.549999237060547,29.65999984741211,29.65999984741211,407351.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-04,30.399999618530273,30.399999618530273,29.559999465942383,29.709999084472656,29.709999084472656,282313.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-05,29.850000381469727,30.010000228881836,29.709999084472656,29.8700008392334,29.8700008392334,605579.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-06,30.020000457763672,31.0,29.860000610351562,30.84000015258789,30.84000015258789,1445972.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-09,31.149999618530273,31.739999771118164,30.989999771118164,31.43000030517578,31.43000030517578,1826289.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-10,31.950000762939453,31.950000762939453,31.149999618530273,31.219999313354492,31.219999313354492,1041897.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-11,31.229999542236328,31.34000015258789,30.700000762939453,30.920000076293945,30.920000076293945,718131.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-12,31.0,31.06999969482422,30.299999237060547,30.3799991607666,30.3799991607666,930410.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-13,30.3799991607666,30.3799991607666,29.6299991607666,30.190000534057617,30.190000534057617,776836.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-16,30.0,30.6299991607666,29.649999618530273,30.510000228881836,30.510000228881836,731170.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-17,30.59000015258789,30.6299991607666,30.110000610351562,30.309999465942383,30.309999465942383,376360.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-18,30.290000915527344,30.40999984741211,30.030000686645508,30.079999923706055,30.079999923706055,365435.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-19,30.139999389648438,30.219999313354492,29.549999237060547,29.600000381469727,29.600000381469727,670686.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-20,29.59000015258789,30.299999237060547,29.559999465942383,30.18000030517578,30.18000030517578,391963.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-23,30.040000915527344,30.5,29.829999923706055,30.40999984741211,30.40999984741211,460829.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-24,30.59000015258789,30.920000076293945,30.59000015258789,30.700000762939453,30.700000762939453,916949.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-25,30.68000030517578,30.969999313354492,30.68000030517578,30.829999923706055,30.829999923706055,1027919.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-06-26,30.84000015258789,31.34000015258789,30.84000015258789,31.309999465942383,31.309999465942383,636481.0
