Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-28,36189.94921875,36501.1015625,35951.1015625,36422.19921875,36421.77734375,137300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-29,36474.05078125,36718.80078125,35978.94921875,36088.1484375,36087.73046875,172700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-02,35627.6015625,36235.25,35618.19921875,36163.75,36163.328125,170200.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-04,36266.1484375,36309.30078125,35127.8515625,35264.55078125,35264.140625,214600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-05,35705.3515625,35934.8515625,35133.80078125,35232.8515625,35232.44140625,167300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-06,34569.1015625,34797.94921875,34353.19921875,34591.19921875,34590.796875,199200.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-09,34091.75,34554.3515625,33927.19921875,34275.3984375,34275.0,179900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-10,34181.19921875,34781.80078125,34176.80078125,34482.6484375,34482.24609375,138000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-11,34686.30078125,34793.19921875,34143.19921875,34693.1484375,34692.74609375,179500.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-12,34289.1015625,34341.19921875,33297.6484375,33532.1484375,33531.7578125,382100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-13,33925.94921875,34002.19921875,33007.8984375,33121.3515625,33120.96484375,272700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-16,33256.0,33821.6484375,33001.75,33597.6015625,33597.2109375,195100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-17,33796.19921875,34366.05078125,33680.6015625,34301.8984375,34301.5,161500.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-18,34448.19921875,34655.80078125,34134.69921875,34163.69921875,34163.30078125,146800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-19,33461.0,33633.94921875,33180.6015625,33315.6484375,33315.26171875,150400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-20,33765.1484375,34358.05078125,33658.05078125,34276.3984375,34276.0,129400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-23,34321.3984375,34819.94921875,34117.3515625,34247.6015625,34247.203125,156000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-24,34223.19921875,34586.44921875,34115.80078125,34290.1484375,34289.75,163700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-25,34491.80078125,34722.6015625,34285.80078125,34339.5,34339.1015625,153600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-26,34670.6015625,35222.05078125,34424.75,35094.8984375,35094.4921875,191500.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-27,35326.6015625,35694.8515625,35291.94921875,35613.30078125,35612.88671875,132600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-30,35958.80078125,36083.69921875,35748.44921875,35826.94921875,35826.53125,127000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-05-31,35615.30078125,35881.94921875,35288.94921875,35487.3984375,35486.984375,149300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-01,35358.94921875,35768.69921875,35285.44921875,35620.80078125,35620.38671875,100800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-02,35470.94921875,35676.19921875,35385.0,35613.6484375,35613.234375,140700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-03,35929.55078125,35958.44921875,35175.1015625,35275.05078125,35274.640625,104800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-06,35159.1484375,35424.5,35072.30078125,35310.19921875,35309.7890625,100800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-07,35080.80078125,35154.30078125,34834.3984375,34996.0,34995.59375,91600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-08,35165.6484375,35449.8984375,34831.75,34946.1484375,34945.7421875,124600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-09,34802.25,35149.1015625,34659.1015625,35085.44921875,35085.04296875,100900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-10,34686.94921875,34752.44921875,34346.6484375,34483.80078125,34483.3984375,90000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-13,33728.6484375,33774.05078125,33210.3515625,33405.8515625,33405.46484375,131900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-14,33180.6015625,33618.1484375,33123.8984375,33311.3515625,33310.96484375,113200.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-15,33317.80078125,33554.55078125,33249.55078125,33339.0,33338.61328125,90800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-16,33648.80078125,33756.5,32537.94921875,32617.099609375,32616.720703125,129500.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-17,32393.44921875,32889.80078125,32290.55078125,32743.05078125,32742.669921875,139800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-20,32873.3984375,32926.1015625,32426.400390625,32684.80078125,32684.419921875,144400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-21,32978.05078125,33593.80078125,32797.55078125,33191.75,33191.36328125,258100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-22,33051.6484375,33106.94921875,32758.150390625,32845.30078125,32844.91796875,135000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-23,32927.3984375,33431.75,32652.150390625,33135.0,33134.61328125,193100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-24,33434.80078125,33721.8984375,33390.8515625,33627.44921875,33627.05859375,149800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-27,34126.19921875,34147.5,33735.5,33811.25,33810.85546875,111400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-28,33578.19921875,33745.30078125,33503.30078125,33642.44921875,33642.05859375,125000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-29,33273.55078125,33422.80078125,33185.25,33269.8984375,33269.51171875,140800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-06-30,33180.69921875,33659.30078125,33179.6015625,33425.1015625,33424.71484375,149500.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-01,33264.75,33666.5,33080.44921875,33539.44921875,33539.05859375,149900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-04,33558.8515625,33978.5,33515.6015625,33940.8984375,33940.50390625,152600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-05,34084.69921875,34361.05078125,33757.0,33815.8984375,33815.50390625,115000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-06,33929.3984375,34388.5,33876.1484375,34324.25,34323.8515625,122700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-07,34627.3984375,34965.75,34553.1015625,34920.30078125,34919.89453125,184000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-08,35258.8984375,35262.1015625,34977.75,35124.05078125,35123.640625,109000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-11,35017.6015625,35543.1015625,35006.55078125,35469.6484375,35469.234375,130600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-12,35298.69921875,35419.6484375,35047.5,35132.25,35131.83984375,113400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-13,35259.80078125,35308.1484375,34757.6015625,34827.80078125,34827.39453125,103400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-14,34817.94921875,35027.6015625,34558.44921875,34651.19921875,34650.796875,121300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-15,34734.44921875,34899.94921875,34463.8984375,34682.6484375,34682.24609375,99100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-18,34841.8515625,35382.5,34804.3984375,35358.69921875,35358.2890625,146600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-19,35113.25,35761.6484375,35110.5,35720.3515625,35719.9375,183400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-20,36061.30078125,36182.69921875,35876.55078125,35972.1015625,35971.68359375,173400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-21,36026.55078125,36331.69921875,35887.3515625,36201.0,36200.578125,153800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-22,36322.8984375,36823.44921875,36286.3515625,36738.94921875,36738.5234375,143600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-07-25,36766.69921875,37011.19921875,36464.6484375,36726.3984375,36725.97265625,139700.0
